student_id,semester,course_code,course_name,subject_area,credits,instructor,grade_letter,numeric_grade,prior_gpa,study_hours,attendance_rate,gender,age,year_of_study,scholarship,extracurricular,internship,homework_avg,final_exam
5067,2021Fall,CS204,Operating Systems,Systems,3,Jackson,C+,77.36,3.34,15.5,100.0,F,18,Freshman,0,1,0,73.65,75.47
2816,2021Fall,CS232,Elective 12,Systems,3,Smith,C,75.41,2.79,18.2,100.0,Other,19,Freshman,0,2,0,78.03,75.09
4216,2020Fall,CS101,Intro to Programming,Programming,4,Lopez,B,84.88,3.12,21.0,88.9,M,18,Freshman,0,4,0,87.15,91.37
1662,2022Fall,CS228,Elective 8,Systems,4,Martinez,B-,81.23,3.54,31.1,71.3,Other,22,Junior,0,2,0,83.55,76.67
2507,2020Fall,CS204,Operating Systems,Systems,3,Martinez,B-,80.01,3.26,0.0,89.6,Other,18,Freshman,0,0,1,74.13,74.29
3612,2021Spring,CS232,Elective 12,Systems,3,Moore,C,76.91,3.54,22.6,86.7,Other,18,Freshman,0,1,0,79.46,
2404,2020Spring,CS205,Database Systems,Databases,4,Wilson,C+,77.68,3.19,19.8,58.9,M,20,Sophomore,0,0,1,82.57,84.21
2764,2020Fall,CS101,Intro to Programming,Programming,3,Jones,B,84.48,2.82,12.7,93.4,M,19,Freshman,0,2,0,81.61,78.19
1885,2021Spring,CS204,Operating Systems,Systems,3,Anderson,B,85.45,3.83,19.3,83.4,M,20,Sophomore,1,1,1,85.51,84.26
5875,2021Spring,CS238,Elective 18,Data Science,3,Hernandez,A,93.57,3.39,18.2,77.0,M,18,Freshman,0,5,0,87.52,100.0
271,2021Fall,CS224,Elective 4,Networks,3,Martinez,B+,87.47,3.13,18.1,100.0,M,18,Freshman,0,1,1,89.43,86.72
4303,2022Fall,CS101,Intro to Programming,Programming,4,Lee,C,75.13,2.2,11.3,87.0,M,21,Sophomore,0,1,0,75.83,71.66
2562,2023Fall,CS236,Elective 16,Algorithms,3,Thomas,C,73.61,3.15,2.5,74.8,Other,19,Freshman,0,3,0,69.14,72.38
3139,2020Spring,CS221,Elective 1,Algorithms,4,Rodriguez,C-,72.61,3.55,,94.2,Other,18,Freshman,0,4,0,68.23,
2358,2020Fall,CS208,Web Development,Programming,3,Rodriguez,C,74.76,3.75,21.9,47.3,F,22,Junior,0,1,0,81.08,77.91
5019,2022Fall,CS237,Elective 17,Programming,3,Wilson,B-,80.79,2.16,13.4,76.6,Other,18,Freshman,0,1,0,78.08,86.3
3204,2023Fall,CS215,Computer Graphics,Programming,4,Lopez,B-,81.21,3.12,22.3,50.0,F,21,Sophomore,0,4,0,74.91,100.0
3109,2023Fall,CS213,Data Mining,Data Science,3,Anderson,A-,91.62,3.52,17.9,99.2,F,24,Senior,0,0,0,94.62,86.9
4938,2022Fall,CS102,Data Structures,Programming,3,Brown,C,74.2,3.0,21.8,73.2,F,18,Freshman,0,1,0,70.19,70.79
3937,2022Fall,CS207,Software Engineering,Software Engineering,3,Thomas,C-,72.61,2.75,13.9,68.7,F,18,Freshman,0,2,0,62.9,73.68
3675,2021Spring,CS238,Elective 18,Data Science,3,Brown,C+,78.87,4.0,8.8,82.9,Other,18,Freshman,1,3,0,73.27,79.23
488,2022Fall,CS222,Elective 2,AI,4,Martinez,B-,80.3,2.52,16.2,92.5,Other,19,Freshman,0,0,0,83.57,75.84
5162,2021Fall,CS204,Operating Systems,Systems,3,Martinez,B,83.85,2.3,16.6,77.7,Other,20,Sophomore,0,0,0,85.39,94.04
480,2021Spring,CS207,Software Engineering,Software Engineering,3,Moore,A,100.0,3.63,23.5,100.0,F,18,Freshman,1,3,1,100.0,100.0
3437,2023Fall,CS221,Elective 1,Algorithms,4,Lopez,D,69.5,2.27,10.4,91.7,F,18,Freshman,0,1,0,66.69,57.67
4464,2022Spring,CS221,Elective 1,Algorithms,3,Anderson,B-,80.67,3.03,18.1,92.0,Other,20,Sophomore,1,1,0,85.34,79.67
3390,2022Fall,CS227,Elective 7,AI,4,Williams,B+,87.41,3.52,17.8,84.1,M,18,Freshman,0,2,0,79.35,77.38
5009,2020Fall,CS233,Elective 13,Theory,4,Moore,A-,92.81,4.0,19.4,90.4,Other,18,Freshman,1,2,0,83.95,95.58
5318,2020Spring,CS237,Elective 17,Programming,3,Hernandez,D,67.56,3.75,7.7,82.0,F,22,Junior,0,2,0,62.59,59.53
5775,2023Spring,CS218,Parallel Computing,Systems,4,Martin,C+,77.68,1.76,13.0,100.0,M,18,Freshman,0,2,0,71.61,74.19
4728,2020Spring,CS218,Parallel Computing,Systems,4,Hernandez,C,73.09,3.6,1.0,79.0,Other,18,Freshman,0,1,0,,82.49
3693,2023Spring,CS206,Networks,Networks,3,Williams,B+,87.86,2.48,5.1,78.7,Other,20,Sophomore,0,0,0,85.87,74.82
986,2020Fall,CS204,Operating Systems,Systems,4,Jones,A-,91.72,3.3,22.5,90.2,M,21,Sophomore,0,2,0,86.86,98.66
2744,2022Fall,CS234,Elective 14,Systems,3,Moore,B+,89.62,2.64,0.0,71.1,M,21,Sophomore,0,1,0,85.53,
3866,2022Spring,CS219,Theory of Computation,Theory,3,Anderson,B,83.25,3.05,12.1,80.2,M,21,Sophomore,0,4,0,83.24,86.73
4618,2020Fall,CS219,Theory of Computation,Theory,4,Rodriguez,B,85.25,3.78,11.1,100.0,M,23,Junior,0,3,0,83.48,80.78
171,2021Spring,CS226,Elective 6,Algorithms,3,Jones,A,95.18,3.89,28.1,74.2,M,19,Freshman,0,1,0,100.0,
1872,2023Spring,CS229,Elective 9,AI,4,Rodriguez,B-,80.12,3.4,2.5,83.5,M,18,Freshman,0,3,0,84.55,82.24
1346,2023Fall,CS224,Elective 4,Networks,4,Davis,A-,90.66,3.62,17.3,81.7,M,24,Senior,1,0,0,90.01,99.81
936,2021Spring,CS237,Elective 17,Programming,4,Miller,B-,82.54,3.3,11.3,73.0,Other,18,Freshman,1,2,1,86.83,75.86
4434,2023Fall,CS205,Database Systems,Databases,3,Anderson,B,84.2,3.63,23.6,72.3,Other,18,Freshman,0,2,0,86.51,65.5
5969,2020Fall,CS202,Discrete Math,Theory,4,Lee,C+,79.7,3.74,28.5,88.3,M,22,Junior,1,1,1,76.42,81.47
1290,2022Fall,CS219,Theory of Computation,Theory,3,Lopez,B,84.37,3.44,11.7,76.9,Other,21,Sophomore,0,2,0,81.37,83.48
1547,2020Fall,CS210,AI,AI,3,Taylor,C+,79.16,3.36,13.1,85.9,M,24,Senior,0,3,0,83.3,80.34
5338,2022Spring,CS201,Algorithms,Algorithms,3,Jackson,B+,87.69,2.83,18.2,73.3,Other,18,Freshman,0,1,0,89.81,75.81
3881,2021Spring,CS209,Machine Learning,AI,4,Jackson,D,65.37,1.85,31.9,64.0,Other,19,Freshman,0,2,0,62.96,64.94
2141,2023Spring,CS228,Elective 8,Systems,3,Williams,B-,80.43,3.73,15.5,62.9,M,18,Freshman,1,2,0,73.34,72.28
323,2023Spring,CS223,Elective 3,Data Science,4,Anderson,C-,70.43,3.83,16.4,72.8,Other,18,Freshman,0,3,0,73.81,71.89
2212,2023Fall,CS202,Discrete Math,Theory,3,Lee,C,73.53,2.26,6.8,,F,23,Junior,0,3,0,71.4,89.38
5642,2020Fall,CS207,Software Engineering,Software Engineering,3,Johnson,C,75.83,3.39,5.3,98.8,F,20,Sophomore,0,2,0,76.75,73.93
2425,2021Spring,CS221,Elective 1,Algorithms,4,Brown,B+,88.19,4.0,8.6,80.3,Other,20,Sophomore,0,3,0,94.87,83.83
2767,2020Spring,CS209,Machine Learning,AI,3,Martin,B-,81.54,3.22,7.8,100.0,Other,18,Freshman,0,1,0,73.15,
2934,2022Spring,CS221,Elective 1,Algorithms,4,Wilson,A,98.46,3.48,9.9,60.8,F,20,Sophomore,0,3,0,99.3,97.65
4378,2020Spring,CS208,Web Development,Programming,3,Jones,B-,80.13,3.6,10.3,80.2,F,19,Freshman,0,2,1,81.88,73.16
1696,2021Fall,CS237,Elective 17,Programming,3,Johnson,C+,79.55,3.54,17.5,85.4,M,23,Junior,0,3,0,77.22,74.5
1062,2022Spring,CS211,Cybersecurity,Networks,3,Jones,B,86.96,3.92,22.9,97.3,M,21,Sophomore,1,3,0,83.89,87.8
3690,2022Spring,CS218,Parallel Computing,Systems,3,Lopez,B-,81.26,3.7,10.2,100.0,Other,18,Freshman,0,2,1,78.54,91.11
1176,2020Spring,CS210,AI,AI,3,Davis,C+,78.12,3.0,23.9,68.8,F,18,Freshman,0,2,0,71.91,77.6
3771,2021Fall,CS229,Elective 9,AI,3,Jones,B,85.29,3.82,26.0,100.0,Other,18,Freshman,0,1,0,89.34,
2031,2021Fall,CS216,Human-Computer Interaction,Software Engineering,3,Lopez,C+,79.91,3.46,11.7,70.8,F,20,Sophomore,0,4,1,72.63,83.76
3619,2021Spring,CS233,Elective 13,Theory,3,Taylor,B,86.34,3.68,0.0,57.8,M,19,Freshman,0,1,0,87.37,71.05
4162,2023Fall,CS237,Elective 17,Programming,3,Moore,B+,88.23,3.35,0.0,100.0,M,18,Freshman,0,0,1,82.05,83.45
1557,2022Fall,CS204,Operating Systems,Systems,3,Miller,C+,79.23,3.0,14.9,64.9,M,19,Freshman,0,1,1,,80.9
5195,2023Spring,CS221,Elective 1,Algorithms,4,Martin,C,75.88,3.38,24.2,,M,18,Freshman,0,1,0,71.6,76.25
3851,2023Spring,CS231,Elective 11,Programming,3,Hernandez,C,76.62,3.19,21.0,82.8,M,18,Freshman,0,1,0,75.99,80.48
5746,2022Spring,CS230,Elective 10,Systems,3,Brown,B,83.07,2.99,21.7,99.4,M,18,Freshman,0,2,0,76.32,69.88
2017,2020Spring,CS226,Elective 6,Algorithms,3,Garcia,A-,91.71,2.74,11.6,100.0,Other,21,Sophomore,0,3,0,84.07,88.53
3316,2023Fall,CS232,Elective 12,Systems,4,Brown,C,75.55,2.82,24.7,99.1,Other,23,Junior,0,1,0,76.48,75.92
1149,2020Fall,CS225,Elective 5,Theory,4,Smith,C-,72.48,3.13,16.0,83.9,F,18,Freshman,0,1,0,80.06,75.52
5797,2020Fall,CS207,Software Engineering,Software Engineering,4,Miller,B+,88.52,3.78,16.1,91.9,M,23,Junior,0,3,0,93.82,80.68
4361,2021Fall,CS231,Elective 11,Programming,3,Jackson,B-,80.64,3.26,9.4,68.6,F,18,Freshman,0,3,0,74.42,82.77
1726,2023Spring,CS216,Human-Computer Interaction,Software Engineering,3,Hernandez,A-,91.06,3.69,3.7,74.0,M,19,Freshman,0,1,0,98.84,90.56
1292,2020Fall,CS226,Elective 6,Algorithms,3,Williams,C,73.45,3.7,,75.8,Other,20,Sophomore,1,0,1,73.04,66.58
3383,2020Fall,CS233,Elective 13,Theory,4,Taylor,B-,82.55,3.79,21.6,84.3,Other,18,Freshman,0,2,1,70.47,80.62
5815,2023Spring,CS205,Database Systems,Databases,3,Jackson,C,74.74,3.64,13.8,94.2,M,20,Sophomore,1,1,1,,81.66
1057,2021Spring,CS208,Web Development,Programming,4,Hernandez,C+,77.84,4.0,8.0,100.0,F,21,Sophomore,0,3,0,77.92,78.13
5241,2022Fall,CS201,Algorithms,Algorithms,3,Davis,C+,78.53,3.56,14.6,,Other,20,Sophomore,0,1,1,81.7,70.48
3496,2020Spring,CS227,Elective 7,AI,3,Miller,C+,78.07,2.85,13.9,89.7,F,20,Sophomore,0,2,0,80.88,79.66
1023,2021Fall,CS212,Cloud Computing,Systems,3,Miller,C-,70.29,2.02,13.9,78.2,M,23,Junior,0,2,0,73.7,67.28
5819,2021Fall,CS215,Computer Graphics,Programming,3,Johnson,B,83.98,3.99,,80.8,F,20,Sophomore,0,1,0,77.94,74.02
5920,2022Spring,CS202,Discrete Math,Theory,3,Jackson,B,85.86,3.02,0.0,57.9,Other,22,Junior,0,1,0,87.53,86.1
4456,2021Spring,CS203,Computer Organization,Systems,3,Johnson,C,76.96,2.91,12.7,,M,19,Freshman,0,1,0,76.09,75.13
2013,2023Fall,CS102,Data Structures,Programming,3,Taylor,A,96.26,2.88,12.8,100.0,F,21,Sophomore,0,2,0,82.42,97.83
3769,2020Spring,CS233,Elective 13,Theory,3,Martinez,B,83.21,3.3,16.2,80.6,F,23,Junior,0,1,0,85.37,87.91
4557,2020Spring,CS207,Software Engineering,Software Engineering,4,Miller,B,86.55,2.27,15.0,84.2,M,20,Sophomore,0,3,0,86.52,88.76
5124,2023Spring,CS225,Elective 5,Theory,3,Taylor,A-,92.29,2.08,21.7,100.0,M,21,Sophomore,0,3,0,96.04,83.97
902,2023Spring,CS236,Elective 16,Algorithms,4,Jones,B-,80.36,3.78,14.3,72.0,Other,22,Junior,0,1,0,,87.55
3960,2020Fall,CS203,Computer Organization,Systems,3,Williams,B,86.46,3.19,23.9,100.0,Other,21,Sophomore,0,1,0,72.83,96.75
3579,2021Spring,CS236,Elective 16,Algorithms,4,Smith,B-,82.31,3.0,13.4,100.0,M,21,Sophomore,0,3,0,,90.09
1195,2020Fall,CS233,Elective 13,Theory,4,Miller,C+,79.1,3.29,15.6,80.4,F,22,Junior,0,1,0,91.04,73.23
4743,2020Spring,CS228,Elective 8,Systems,3,Thomas,B+,88.56,3.67,3.6,67.4,M,22,Junior,1,3,1,88.76,90.13
594,2023Fall,CS221,Elective 1,Algorithms,3,Jones,B,83.13,3.36,21.0,83.8,M,20,Sophomore,0,4,0,89.11,94.47
116,2021Fall,CS102,Data Structures,Programming,3,Martin,A-,92.56,2.36,15.9,76.1,Other,21,Sophomore,0,5,0,92.25,100.0
3705,2022Fall,CS211,Cybersecurity,Networks,3,Moore,C-,70.62,2.85,0.0,70.2,M,19,Freshman,0,3,0,75.04,66.94
3664,2020Fall,CS215,Computer Graphics,Programming,4,Hernandez,A,95.83,3.13,7.8,100.0,M,19,Freshman,0,0,0,90.63,94.04
1942,2023Spring,CS217,Compiler Design,Systems,3,Miller,D,67.63,2.78,14.2,100.0,Other,20,Sophomore,0,2,0,74.22,79.32
3659,2020Fall,CS203,Computer Organization,Systems,3,Jones,C+,79.03,3.57,12.7,90.8,Other,20,Sophomore,0,0,1,76.52,67.27
4453,2023Fall,CS215,Computer Graphics,Programming,3,Jackson,B+,87.32,3.39,,82.1,F,21,Sophomore,0,2,1,77.62,83.27
5145,2021Spring,CS227,Elective 7,AI,3,Thomas,B+,88.37,2.8,24.6,96.5,F,19,Freshman,0,2,0,85.81,86.08
5977,2021Fall,CS203,Computer Organization,Systems,4,Moore,B,83.7,2.6,11.2,75.7,F,18,Freshman,0,3,0,83.21,85.1
2,2022Fall,CS227,Elective 7,AI,3,Garcia,B,83.93,2.71,13.6,100.0,F,20,Sophomore,0,3,0,83.27,78.14
3303,2020Fall,CS204,Operating Systems,Systems,3,Hernandez,A-,91.19,2.86,8.2,85.7,M,20,Sophomore,0,2,0,94.9,95.55
3444,2020Fall,CS228,Elective 8,Systems,4,Davis,C,74.69,3.63,9.2,67.0,Other,18,Freshman,0,1,0,75.52,
1524,2022Fall,CS101,Intro to Programming,Programming,4,Martin,C,75.72,2.35,13.7,89.7,Other,18,Freshman,0,2,0,83.2,80.64
2234,2022Fall,CS232,Elective 12,Systems,3,Smith,C,75.61,3.37,,64.4,M,18,Freshman,0,2,0,73.05,68.67
2235,2021Spring,CS231,Elective 11,Programming,3,Rodriguez,B+,87.85,3.19,21.9,100.0,F,22,Junior,0,2,0,88.33,76.93
4540,2022Fall,CS225,Elective 5,Theory,4,Miller,C,75.75,2.84,18.8,68.2,Other,19,Freshman,0,2,1,79.91,82.35
5501,2022Fall,CS236,Elective 16,Algorithms,4,Wilson,C+,79.55,3.72,21.0,81.3,F,18,Freshman,0,3,0,83.44,
3226,2023Fall,CS216,Human-Computer Interaction,Software Engineering,4,Rodriguez,B-,81.21,3.5,20.8,99.5,Other,20,Sophomore,0,3,1,78.77,76.23
888,2020Fall,CS232,Elective 12,Systems,3,Hernandez,A,95.26,3.3,21.1,69.8,M,23,Junior,0,0,0,100.0,97.07
4051,2023Fall,CS238,Elective 18,Data Science,3,Anderson,B+,87.35,2.96,24.2,100.0,M,20,Sophomore,0,1,0,89.23,90.25
3151,2020Fall,CS202,Discrete Math,Theory,4,Garcia,D,62.03,3.72,19.9,88.0,Other,22,Junior,0,3,0,57.78,71.17
517,2020Spring,CS238,Elective 18,Data Science,3,Taylor,B-,81.71,2.31,27.9,77.0,F,25,Senior,0,3,0,73.53,81.04
125,2021Spring,CS226,Elective 6,Algorithms,3,Martin,C+,77.21,2.95,21.0,82.8,M,19,Freshman,0,1,0,73.0,79.35
2341,2021Spring,CS208,Web Development,Programming,3,Hernandez,B,86.98,3.08,27.8,98.6,M,18,Freshman,0,3,0,94.56,67.36
3643,2021Fall,CS218,Parallel Computing,Systems,3,Jones,B-,80.25,3.86,3.1,92.5,M,19,Freshman,0,2,0,75.06,86.61
2351,2022Spring,CS237,Elective 17,Programming,4,Anderson,C+,79.75,2.98,10.2,77.5,M,19,Freshman,0,4,0,79.07,70.56
3391,2022Spring,CS217,Compiler Design,Systems,3,Smith,B,83.17,2.89,20.5,87.5,M,18,Freshman,0,1,0,80.46,83.12
1774,2020Spring,CS102,Data Structures,Programming,3,Martin,B,83.09,3.61,17.4,98.8,M,18,Freshman,0,3,0,87.96,
1600,2023Fall,CS214,Big Data,Data Science,4,Johnson,B+,89.21,2.93,16.2,85.5,Other,21,Sophomore,0,0,0,93.53,99.87
989,2022Fall,CS238,Elective 18,Data Science,3,Jones,C-,70.69,3.57,11.2,,M,22,Junior,1,4,1,69.18,66.42
115,2022Fall,CS216,Human-Computer Interaction,Software Engineering,3,Jones,C-,72.25,2.86,20.6,94.5,Other,21,Sophomore,0,0,0,72.06,73.1
905,2022Spring,CS201,Algorithms,Algorithms,3,Rodriguez,B,86.76,3.5,0.2,,F,21,Sophomore,0,1,1,86.98,89.52
3340,2022Spring,CS238,Elective 18,Data Science,4,Rodriguez,B,84.88,3.36,23.2,91.1,M,24,Senior,0,5,0,88.36,83.2
960,2020Fall,CS231,Elective 11,Programming,4,Rodriguez,A,94.27,3.8,23.3,75.6,Other,19,Freshman,0,1,0,96.68,95.73
1274,2023Fall,CS216,Human-Computer Interaction,Software Engineering,3,Hernandez,C+,79.16,3.09,17.9,65.9,F,19,Freshman,0,5,0,78.0,77.65
3184,2021Fall,CS221,Elective 1,Algorithms,3,Lee,C-,71.53,2.26,17.0,88.9,F,21,Sophomore,0,1,0,78.98,
1315,2021Fall,CS226,Elective 6,Algorithms,3,Jones,B,86.43,3.8,15.8,94.2,F,21,Sophomore,1,4,0,90.16,89.74
3081,2020Fall,CS206,Networks,Networks,3,Taylor,A,100.0,2.42,15.8,94.8,Other,18,Freshman,0,1,0,99.08,
4463,2020Spring,CS218,Parallel Computing,Systems,4,Martin,B+,88.75,3.49,4.8,79.5,F,19,Freshman,0,3,0,85.26,92.75
2882,2022Spring,CS217,Compiler Design,Systems,3,Wilson,B+,88.9,3.07,23.1,72.9,F,18,Freshman,0,1,0,90.97,84.65
1401,2022Spring,CS226,Elective 6,Algorithms,3,Davis,B-,82.67,3.21,6.4,100.0,M,18,Freshman,0,2,0,79.44,79.1
3784,2023Spring,CS226,Elective 6,Algorithms,4,Martinez,B+,87.44,2.69,11.6,75.9,F,18,Freshman,0,0,0,83.67,79.64
380,2022Spring,CS101,Intro to Programming,Programming,3,Brown,C+,79.38,3.07,10.0,70.3,M,18,Freshman,0,3,0,75.68,73.87
616,2020Fall,CS232,Elective 12,Systems,3,Thomas,D,65.59,3.42,11.5,95.4,M,18,Freshman,0,2,0,66.02,64.35
5826,2023Spring,CS230,Elective 10,Systems,3,Taylor,B-,80.46,3.31,23.3,71.2,F,20,Sophomore,0,1,0,81.25,72.62
2392,2021Spring,CS218,Parallel Computing,Systems,4,Jackson,C+,77.14,3.83,10.9,,M,18,Freshman,0,3,0,76.9,81.09
5460,2022Spring,CS213,Data Mining,Data Science,3,Williams,C-,70.7,3.05,26.4,100.0,Other,22,Junior,0,4,1,65.67,66.98
3659,2021Spring,CS215,Computer Graphics,Programming,4,Martinez,B-,81.8,3.51,,,Other,20,Sophomore,0,0,1,80.39,79.21
1639,2020Fall,CS237,Elective 17,Programming,3,Martin,B+,87.84,3.51,15.5,79.5,M,18,Freshman,0,2,1,95.94,86.75
591,2020Fall,CS217,Compiler Design,Systems,3,Thomas,B,83.5,3.79,22.2,81.4,F,19,Freshman,0,2,1,80.79,80.43
5596,2020Fall,CS102,Data Structures,Programming,3,Jones,A,99.03,3.17,,100.0,M,24,Senior,0,1,0,94.8,91.49
4456,2022Fall,CS222,Elective 2,AI,4,Wilson,B-,80.63,3.03,14.5,60.7,M,19,Freshman,0,1,0,78.88,
4781,2021Spring,CS229,Elective 9,AI,3,Moore,B,83.7,2.83,,90.2,F,18,Freshman,0,1,0,94.73,80.16
3065,2021Spring,CS229,Elective 9,AI,3,Garcia,C+,77.14,2.17,12.5,100.0,F,19,Freshman,0,3,0,,85.35
625,2021Spring,CS231,Elective 11,Programming,4,Williams,B,83.11,3.4,10.0,83.8,Other,18,Freshman,0,2,0,77.64,
3050,2022Spring,CS235,Elective 15,Systems,3,Jones,B,85.16,2.93,22.6,93.3,M,23,Junior,0,8,0,98.43,91.9
3034,2021Spring,CS220,Cryptography,Theory,3,Anderson,B-,81.08,3.95,3.1,90.7,F,20,Sophomore,1,3,0,73.42,88.38
4496,2020Fall,CS211,Cybersecurity,Networks,4,Jackson,B+,89.91,2.78,18.2,90.8,M,18,Freshman,0,2,0,,99.17
3511,2023Fall,CS214,Big Data,Data Science,3,Martin,B+,88.66,3.26,19.8,92.5,Other,18,Freshman,0,3,0,85.34,
992,2020Fall,CS205,Database Systems,Databases,3,Taylor,C+,79.27,3.84,,63.1,F,22,Junior,0,1,0,77.64,80.6
1312,2023Fall,CS235,Elective 15,Systems,4,Martin,C+,77.61,2.97,21.2,79.4,F,22,Junior,0,1,0,80.35,78.14
4774,2021Fall,CS101,Intro to Programming,Programming,4,Martinez,B-,82.79,2.82,12.0,85.0,Other,18,Freshman,0,3,0,82.83,80.42
2794,2021Fall,CS204,Operating Systems,Systems,3,Johnson,B,85.38,1.98,8.6,93.9,Other,25,Senior,0,1,0,85.98,
3081,2023Spring,CS216,Human-Computer Interaction,Software Engineering,3,Lee,C,73.47,2.4,17.8,,Other,18,Freshman,0,1,0,68.98,73.88
4980,2021Fall,CS226,Elective 6,Algorithms,3,Smith,C+,78.38,3.51,16.2,88.8,F,18,Freshman,0,2,0,76.56,78.81
4386,2023Spring,CS205,Database Systems,Databases,4,Lopez,C-,70.64,3.45,4.0,70.7,F,21,Sophomore,0,1,0,67.03,70.22
5481,2021Spring,CS225,Elective 5,Theory,3,Lopez,A,96.16,3.62,10.4,83.1,Other,18,Freshman,0,1,0,100.0,97.97
2302,2023Fall,CS218,Parallel Computing,Systems,3,Wilson,D,64.7,3.35,5.1,59.4,F,20,Sophomore,0,2,1,62.58,62.07
3582,2023Fall,CS219,Theory of Computation,Theory,3,Lee,B-,81.58,3.87,23.8,52.3,F,19,Freshman,1,3,0,82.06,79.99
273,2020Spring,CS232,Elective 12,Systems,4,Jones,C-,72.29,3.11,13.5,96.3,F,18,Freshman,0,2,0,80.09,77.88
193,2020Spring,CS215,Computer Graphics,Programming,3,Rodriguez,C+,77.88,3.65,6.2,66.8,M,21,Sophomore,0,0,0,83.1,81.72
767,2023Fall,CS101,Intro to Programming,Programming,3,Thomas,B,85.81,3.45,7.0,82.1,Other,18,Freshman,0,2,1,,
1640,2020Spring,CS204,Operating Systems,Systems,3,Williams,B-,80.03,3.54,16.3,81.7,F,22,Junior,0,3,0,80.0,81.04
1401,2020Fall,CS221,Elective 1,Algorithms,3,Smith,C-,70.96,2.61,20.9,82.4,M,18,Freshman,0,2,0,70.37,
12,2020Spring,CS201,Algorithms,Algorithms,3,Johnson,C+,77.89,3.39,8.1,59.7,M,20,Sophomore,0,2,0,65.77,83.03
4797,2020Spring,CS212,Cloud Computing,Systems,4,Rodriguez,B-,80.01,2.56,117.6,93.5,M,20,Sophomore,0,5,0,86.44,72.84
2630,2023Spring,CS217,Compiler Design,Systems,4,Wilson,B,83.56,2.87,3.4,89.1,F,18,Freshman,0,2,0,,86.81
2311,2021Fall,CS238,Elective 18,Data Science,3,Johnson,B+,87.74,3.74,14.0,100.0,F,24,Senior,0,5,0,93.04,90.1
3163,2021Fall,CS205,Database Systems,Databases,3,Lopez,B-,81.93,3.7,,,F,18,Freshman,0,3,0,80.64,
2157,2022Spring,CS217,Compiler Design,Systems,4,Martin,B-,82.96,3.9,13.5,81.9,F,19,Freshman,0,3,0,85.04,87.46
4317,2021Fall,CS232,Elective 12,Systems,3,Lee,D,69.42,3.91,5.5,,Other,20,Sophomore,0,6,0,69.32,
1696,2022Fall,CS231,Elective 11,Programming,4,Taylor,B-,80.8,3.12,23.9,90.6,M,23,Junior,0,3,0,73.5,91.37
860,2021Fall,CS222,Elective 2,AI,3,Thomas,B+,87.36,2.03,27.8,92.4,F,20,Sophomore,0,0,0,91.65,95.06
2193,2020Spring,CS213,Data Mining,Data Science,3,Johnson,C,75.36,1.19,2.5,53.1,M,21,Sophomore,0,2,0,75.89,73.4
1403,2021Spring,CS221,Elective 1,Algorithms,3,Johnson,D,68.97,2.49,22.1,100.0,M,18,Freshman,0,0,0,66.82,78.94
97,2023Fall,CS227,Elective 7,AI,3,Rodriguez,C-,70.27,3.09,,97.3,M,20,Sophomore,0,2,0,71.64,69.3
3991,2022Fall,CS232,Elective 12,Systems,3,Davis,A,96.23,3.74,22.5,88.8,M,20,Sophomore,0,1,0,93.06,91.91
5570,2020Fall,CS238,Elective 18,Data Science,3,Smith,B+,87.39,2.47,12.0,86.7,F,18,Freshman,0,2,0,88.72,
2031,2023Spring,CS217,Compiler Design,Systems,4,Lopez,B,84.59,3.34,6.3,82.1,F,20,Sophomore,0,4,1,,89.14
3264,2023Fall,CS235,Elective 15,Systems,3,Wilson,A,98.38,3.18,7.5,,Other,23,Junior,0,3,0,100.0,100.0
1172,2022Fall,CS212,Cloud Computing,Systems,3,Rodriguez,A-,92.39,3.66,,100.0,F,18,Freshman,0,4,0,90.17,100.0
4754,2021Fall,CS238,Elective 18,Data Science,3,Martin,C+,78.01,3.25,4.2,65.9,M,22,Junior,0,2,0,82.61,93.16
2494,2020Fall,CS208,Web Development,Programming,4,Miller,B+,89.36,3.97,6.7,95.2,M,22,Junior,0,2,1,79.37,87.32
1231,2022Fall,CS222,Elective 2,AI,3,Thomas,C+,77.89,2.67,8.8,67.6,M,21,Sophomore,0,3,0,81.32,81.12
2231,2022Fall,CS217,Compiler Design,Systems,3,Taylor,B-,81.79,3.81,12.7,88.9,F,22,Junior,0,1,0,76.76,82.76
5182,2020Spring,CS229,Elective 9,AI,4,Miller,C,73.08,3.3,5.9,97.5,F,21,Sophomore,0,1,1,70.99,83.69
3389,2020Spring,CS219,Theory of Computation,Theory,3,Garcia,B+,87.15,3.05,,90.0,Other,19,Freshman,0,0,0,92.71,91.53
118,2020Fall,CS207,Software Engineering,Software Engineering,3,Williams,D,68.91,3.21,16.3,89.0,Other,18,Freshman,0,1,0,72.46,66.41
900,2021Fall,CS235,Elective 15,Systems,4,Jackson,B+,88.63,2.71,8.1,89.1,M,18,Freshman,0,1,0,,
4417,2021Fall,CS234,Elective 14,Systems,4,Thomas,B,84.52,3.24,5.4,81.2,F,22,Junior,0,0,0,83.38,84.15
4412,2021Fall,CS232,Elective 12,Systems,3,Taylor,B-,81.38,3.53,1.2,100.0,Other,21,Sophomore,1,1,0,79.2,76.38
1531,2023Fall,CS219,Theory of Computation,Theory,3,Jones,A-,92.25,2.4,17.1,100.0,Other,18,Freshman,0,2,0,95.15,92.79
